order_id,book_id,quantity,price
1903,5172,3,11200.0
1300,22635,1,13100.0
74,15056,3,10200.0
3621,14461,2,5800.0
199,13688,3,3100.0
2385,14906,3,4990.0
3402,12389,1,4200.0
3813,12894,2,4300.0
2873,13153,2,8600.0
2124,21169,1,14900.0
3413,18098,2,2500.0
3025,2185,2,7800.0
776,5856,1,12700.0
2321,17212,3,2500.0
3348,624,3,2400.0
3248,20654,1,700.0
473,13551,1,6500.0
2832,12333,2,1600.0
29,1512,2,7900.0
3308,17030,2,4300.0
407,1914,1,900.0
3173,13288,3,3500.0
2025,19153,1,8900.0
3698,9830,3,8600.0
657,15015,1,6200.0
1299,9887,1,4700.0
2653,22791,1,2990.0
2970,9505,3,4500.0
2810,11568,1,7200.0
2097,17015,1,1700.0
3915,2569,1,8400.0
1235,20613,1,7000.0
1405,21542,2,7000.0
2983,18828,3,3000.0
3255,8804,2,18500.0
263,251,1,5500.0
2156,1005,2,3000.0
3465,21127,2,5700.0
781,12368,3,2300.0
3583,4853,3,2500.0
1821,18198,2,2600.0
3032,5837,2,6400.0
2999,21090,1,8400.0
1943,17653,3,4100.0
1358,10357,3,3700.0
1943,20729,1,2100.0
570,5574,1,13500.0
3300,5721,2,22300.0
2090,8540,3,7900.0
271,9444,1,4900.0
1640,4573,1,6400.0
310,9329,2,4400.0
526,7542,1,2100.0
3908,2651,2,6900.0
1773,8715,3,6700.0
3621,13637,3,4300.0
952,6665,1,10600.0
3013,18281,2,6900.0
2000,10199,1,2600.0
3362,9286,3,3990.0
2008,6814,3,11900.0
247,11439,3,4100.0
3422,5920,2,3600.0
866,3723,1,9800.0
3029,21115,3,3200.0
2333,548,1,2000.0
462,21321,2,4200.0
3815,8681,1,4100.0
55,20908,2,1900.0
2563,1484,1,19800.0
2913,21391,2,3400.0
2449,9582,3,2400.0
2194,150,2,6700.0
3521,5830,3,11900.0
3256,22503,3,14600.0
3932,3142,1,2200.0
1829,10210,1,3900.0
1592,13525,3,1500.0
442,9230,1,5990.0
3565,5710,1,6900.0
1787,9906,2,3400.0
1937,17753,1,1450.0
1766,11772,3,3100.0
2231,8861,1,5600.0
2796,18632,1,7000.0
458,22095,1,6000.0
331,9817,1,1500.0
2177,22688,2,4900.0
2065,18264,1,14500.0
1643,3870,1,4500.0
307,1564,3,14200.0
2368,18545,2,3490.0
2785,18032,3,5600.0
176,3264,3,5800.0
3978,8163,3,2100.0
1677,103,2,12000.0
902,4753,1,14800.0
225,13236,3,6000.0
3350,16144,3,3500.0
2174,20857,1,500.0
1810,20183,3,3600.0
2093,14160,1,13800.0
2110,506,1,6300.0
243,16087,1,4200.0
3700,3042,1,10000.0
1438,3328,2,2100.0
3297,17606,3,1900.0
881,15456,3,2400.0
1745,15936,3,3750.0
1416,465,1,5900.0
1081,14443,3,9800.0
3373,9813,2,1500.0
535,2629,3,2900.0
3212,8304,1,3500.0
2732,13532,1,4700.0
3795,12406,3,1900.0
3163,328,1,5800.0
2752,10240,3,2900.0
358,1113,2,8200.0
2985,5496,2,4500.0
2869,12085,1,3000.0
523,10388,1,8600.0
2773,11247,1,900.0
2363,18549,2,4490.0
1166,5930,1,17500.0
378,6121,1,7000.0
3739,14115,1,1500.0
3203,21236,3,6700.0
3223,11609,1,5800.0
2496,1438,3,4900.0
3647,6501,1,5700.0
2784,17730,1,11650.0
732,2886,3,1000.0
486,2557,3,450.0
1093,2616,2,400.0
1161,10718,2,6700.0
2180,7787,2,2800.0
3113,2470,3,5800.0
82,11631,1,5400.0
2925,4875,3,3000.0
2175,20202,1,2600.0
264,8885,1,5900.0
901,18499,2,4900.0
3088,19937,3,14990.0
773,5960,1,11900.0
2276,19423,2,2400.0
3009,14271,3,1800.0
2763,423,2,7200.0
1064,17537,3,2000.0
3174,8748,3,4600.0
1344,6075,3,900.0
970,16773,2,1400.0
1221,20129,3,3300.0
375,12222,2,8000.0
3574,14459,3,3490.0
50,18305,2,5900.0
797,1170,1,4300.0
2776,15299,3,1700.0
2615,12075,1,2200.0
91,5280,3,19600.0
2866,2781,2,1100.0
1589,11862,3,6600.0
11,19332,1,4600.0
1759,8190,3,5700.0
3543,13747,3,17000.0
1950,14397,3,3200.0
2940,22505,3,4200.0
2479,17122,2,7200.0
1077,900,1,3990.0
539,16925,1,500.0
835,16919,1,3600.0
2341,16733,2,3100.0
1906,5600,3,3900.0
2823,1639,1,19800.0
1631,9070,3,5800.0
1991,774,2,7700.0
3052,400,3,12300.0
365,5877,3,7200.0
3389,6304,3,2600.0
645,15300,1,3700.0
3513,20940,2,5500.0
2287,8207,2,5500.0
1096,5526,2,7500.0
2788,4645,2,8200.0
2658,8836,1,5100.0
951,18804,3,9900.0
1098,11395,1,13400.0
3376,4690,1,3500.0
7,13814,1,4000.0
1831,12694,2,4700.0
2271,10014,2,11100.0
3180,7471,2,8700.0
3441,11112,3,2300.0
1510,10486,2,4200.0
742,4939,3,6800.0
2759,16119,1,3200.0
1597,13414,3,7100.0
2902,4905,2,8400.0
933,20426,2,3600.0
3490,16633,1,9800.0
3803,20139,1,4900.0
2286,6354,2,9600.0
745,2608,3,500.0
1190,19960,3,6800.0
660,16813,2,1600.0
1366,12871,2,5300.0
1020,10395,1,3200.0
813,10433,2,2300.0
547,15848,3,3800.0
861,3110,3,2100.0
1784,15555,1,1700.0
2878,3201,1,10100.0
3190,8998,2,11200.0
3530,5442,1,3490.0
1958,19346,2,4500.0
3259,634,1,10400.0
182,19537,3,1500.0
41,6370,1,5800.0
1868,1379,2,4990.0
1719,7951,3,8400.0
3778,10,2,3900.0
783,8770,2,5700.0
2910,10653,1,2400.0
2897,550,1,2500.0
505,19090,3,1990.0
2587,6488,2,2400.0
1076,11904,3,2100.0
960,14224,2,2200.0
2488,10938,3,3800.0
750,4535,3,6200.0
3919,1989,2,3600.0
3201,9495,2,9400.0
3303,13652,1,600.0
1419,16770,3,1000.0
3208,22217,3,1400.0
3458,17918,3,7800.0
1233,3318,2,2100.0
3274,4517,2,7900.0
2274,21662,3,2200.0
1143,9135,2,4100.0
1590,2235,1,3900.0
3769,197,2,5200.0
1393,16713,1,3500.0
363,9112,1,2990.0
2946,9477,3,7500.0
1368,17068,1,2300.0
3554,19324,1,5700.0
2450,15242,2,4300.0
413,10655,3,5900.0
1436,17964,2,7200.0
2837,7688,3,700.0
3934,17000,2,2200.0
3526,1653,3,2000.0
3009,13867,1,5300.0
3896,18307,2,4500.0
1355,13566,3,2400.0
65,6413,3,3900.0
2855,7647,1,2200.0
3935,17572,3,3900.0
1296,9718,1,2200.0
2805,15116,1,14800.0
3913,13193,3,2100.0
1521,19879,1,4990.0
1757,9239,1,4990.0
2002,19770,1,2950.0
3854,13193,2,2100.0
1535,1166,2,4200.0
1193,5293,3,5000.0
3635,7934,2,10800.0
249,18298,3,1500.0
3901,3135,2,1900.0
2838,17906,1,7800.0
107,22652,3,1600.0
293,1438,2,4900.0
2947,17291,3,1600.0
216,16604,3,3700.0
713,5234,2,1100.0
2935,15937,2,1700.0
1885,12309,2,2100.0
22,17154,1,2200.0
218,14231,2,1200.0
3039,4166,3,2600.0
3858,2316,1,2500.0
531,11516,3,5700.0
21,10888,1,7900.0
720,18272,1,4200.0
3929,3399,3,6300.0
2802,17766,2,4000.0
1309,741,1,13200.0
129,20475,3,2400.0
2096,715,2,5900.0
3732,6376,1,1600.0
2288,12905,3,5700.0
3313,4809,2,5900.0
3311,12687,2,4800.0
1957,21519,1,1800.0
1515,17956,1,10500.0
2098,6312,3,3100.0
689,9010,2,4000.0
859,16223,1,3500.0
2573,22051,2,3490.0
1652,1881,3,9400.0
1863,4847,3,5400.0
2199,5081,2,14100.0
2202,19460,1,2200.0
3555,2293,3,5900.0
2970,9127,3,4200.0
3250,7069,1,3900.0
3986,10841,3,7400.0
3580,144,1,8500.0
2586,15922,1,2500.0
3777,10060,2,2500.0
2474,15139,2,6800.0
3903,20577,3,4500.0
2845,13539,1,4900.0
852,20379,1,3900.0
1431,12802,2,3700.0
3856,12425,2,4900.0
2697,9871,1,1800.0
1223,15337,1,1800.0
309,3907,3,5990.0
2157,11311,2,8000.0
604,20664,3,4100.0
2298,3160,3,5900.0
865,162,2,9100.0
2669,3266,1,2100.0
2403,1869,1,8100.0
740,18879,3,5200.0
3782,21326,2,4100.0
1203,20921,1,2500.0
1435,16812,2,4500.0
813,7070,1,8300.0
1735,20832,2,1900.0
3962,17360,1,1900.0
3999,16585,2,2200.0
2031,17889,2,8100.0
1485,20754,3,1500.0
1131,8915,3,6500.0
741,3264,1,5800.0
1871,14216,3,1200.0
3333,21172,1,13800.0
1958,15183,3,43700.0
3035,22594,2,9900.0
3681,21153,3,2700.0
993,2079,2,6400.0
1892,22310,2,4800.0
2477,8675,3,7200.0
2903,5757,1,7600.0
772,20638,1,3900.0
3613,12971,2,2000.0
3449,13449,3,3000.0
818,11931,1,3800.0
3814,5770,2,7200.0
2656,12848,1,800.0
2334,19632,3,3990.0
2404,17525,2,700.0
1027,6810,1,1600.0
950,12472,1,3490.0
794,8814,1,11700.0
1681,10764,3,4400.0
3145,13926,3,4100.0
2802,2584,1,2600.0
3818,5460,3,1600.0
1557,15243,3,1800.0
2736,1102,1,6100.0
3693,14770,2,38900.0
2555,9597,2,1600.0
1504,448,2,5700.0
3289,16305,3,1300.0
1695,19950,2,6800.0
2360,11512,1,3500.0
3694,14334,2,7800.0
118,17435,2,2100.0
3825,20574,3,7400.0
3955,22724,1,6100.0
3522,20632,2,11400.0
635,18196,3,2300.0
3863,21517,2,1600.0
1622,11232,3,1400.0
3560,8644,1,5600.0
3898,21173,2,13600.0
309,3145,3,2200.0
564,10559,2,3200.0
321,174,1,3600.0
1151,3320,3,7500.0
1010,7665,3,2300.0
767,17476,2,8200.0
3298,507,3,13200.0
3499,15487,2,2800.0
1378,19067,3,3300.0
37,7687,2,1800.0
2750,12151,2,8600.0
122,6355,1,13900.0
3895,6758,2,4000.0
252,22292,1,4100.0
2156,10893,2,3100.0
1019,10959,2,2500.0
3759,17697,2,3300.0
3829,11211,3,250.0
2973,4708,2,1500.0
3550,6751,3,1000.0
1759,18636,2,5500.0
2237,10639,2,8800.0
3746,14140,1,1300.0
2539,16692,2,4100.0
591,11892,1,3400.0
480,2108,3,11200.0
2990,14529,2,3100.0
472,7700,2,16600.0
1097,7582,1,4200.0
315,20647,1,1700.0
1542,6447,1,5200.0
3232,9574,3,700.0
47,14305,1,4900.0
798,15373,3,1600.0
269,15632,1,3400.0
3927,8070,1,8400.0
612,16849,1,1000.0
3376,3036,2,6900.0
892,20752,2,4400.0
3750,12781,2,2600.0
3086,20350,1,1500.0
3276,11025,1,3600.0
1457,15547,1,8500.0
920,4253,3,6100.0
2497,501,2,6600.0
1525,11451,1,5200.0
2830,2424,1,6300.0
1008,8590,2,3900.0
1383,8454,2,2200.0
93,18394,3,3300.0
678,20321,1,2100.0
622,17050,3,1700.0
1687,15288,1,2300.0
438,13505,3,5200.0
918,3728,1,6800.0
468,2862,3,4500.0
123,10084,2,1800.0
3582,5188,3,13800.0
2379,20348,3,900.0
394,3528,3,5400.0
150,15388,3,2000.0
1714,3618,2,11300.0
518,4163,3,3600.0
3360,19941,2,3900.0
743,1121,1,6700.0
1448,5537,2,5100.0
596,21026,3,4400.0
19,9799,3,4400.0
1043,22127,3,1600.0
527,17251,1,3800.0
1478,20547,3,6900.0
86,6290,2,5000.0
3448,4530,2,9800.0
1894,9848,1,2000.0
903,17040,3,1600.0
3383,13382,3,13500.0
2082,7366,3,3900.0
42,20176,2,4300.0
541,2883,1,1450.0
1670,8588,2,4100.0
3040,22289,2,3900.0
912,110,2,3000.0
2562,588,3,2500.0
450,8412,3,4800.0
1363,13092,2,1700.0
3765,12093,2,4400.0
2743,19479,2,2800.0
673,20396,1,3500.0
2785,6661,2,6400.0
3108,14618,3,9400.0
73,16829,2,7000.0
1351,3538,3,6300.0
3312,5225,3,7000.0
1181,3765,2,4600.0
1633,79,2,3700.0
3716,20154,1,6800.0
1164,4769,2,19600.0
2615,5713,2,9900.0
198,13054,1,3200.0
1067,22704,2,10650.0
429,8335,2,8600.0
2962,5277,2,19600.0
2471,9527,1,5000.0
3203,8849,1,11800.0
981,166,3,8400.0
673,13054,3,3200.0
3574,102,1,5000.0
2150,11117,2,4300.0
2349,2800,2,4900.0
3060,7342,1,9600.0
1552,10701,3,13800.0
3610,20524,2,2800.0
691,15243,1,1800.0
1392,13649,3,1200.0
2047,7873,1,5400.0
1469,8851,1,5800.0
3730,4601,2,5800.0
247,12865,2,1900.0
1493,14289,2,6100.0
3507,11949,1,3000.0
247,22407,3,2500.0
2918,3611,2,8300.0
3221,2187,1,7800.0
1460,1083,2,900.0
2351,10322,2,3000.0
3970,16985,2,1900.0
3640,21493,3,5440.0
710,22440,1,2500.0
356,904,1,5000.0
3101,11366,3,4600.0
291,20545,2,6300.0
1563,13274,2,6200.0
3252,9507,1,2500.0
494,10920,2,5600.0
1266,22709,3,14900.0
1052,12022,3,1800.0
2961,13640,1,1000.0
676,22674,2,3100.0
1804,282,1,5700.0
58,19381,2,8400.0
2589,17946,2,2600.0
3876,18907,2,1000.0
2092,4333,1,2990.0
3948,3208,3,8200.0
2455,15573,2,3500.0
3295,19224,2,6200.0
3571,13776,3,3400.0
3407,12351,3,5200.0
2373,669,2,2200.0
275,20458,3,2100.0
481,4149,2,7300.0
870,5378,2,2900.0
984,11225,1,700.0
2244,18221,3,3800.0
3408,18754,2,10400.0
2868,7610,3,2200.0
1678,4211,1,1500.0
2196,5699,3,4990.0
3873,2800,3,4900.0
3195,12622,1,29600.0
3534,7752,1,7000.0
1661,10746,3,1900.0
942,19937,2,14990.0
3365,15561,2,4300.0
3832,12445,3,7500.0
2264,37,1,4000.0
1207,13877,3,2300.0
1963,8781,3,8200.0
3502,3410,2,5000.0
3528,11679,2,7600.0
3901,15187,2,11200.0
2347,5748,1,11800.0
2573,6439,2,4700.0
1488,15636,2,4400.0
2154,9750,1,4900.0
1424,5375,3,5990.0
2660,11447,2,7600.0
1425,2093,3,550.0
6,1864,1,7600.0
2891,9187,1,5900.0
2122,13790,1,5800.0
3804,7563,2,2800.0
2534,13081,1,6900.0
850,20053,3,2900.0
599,12837,3,2700.0
1694,20042,2,4600.0
1851,13317,3,800.0
328,7633,3,2400.0
1969,11059,2,1900.0
911,13975,3,4800.0
2744,4921,3,6990.0
1927,679,2,4300.0
2978,18690,1,3000.0
139,17175,3,2300.0
31,11256,2,2800.0
2698,18215,2,2400.0
544,16044,2,7900.0
1809,1589,2,27600.0
2269,13742,2,2800.0
3297,20075,3,5800.0
1045,11282,3,16100.0
1853,16364,2,1600.0
1394,4984,1,4990.0
1390,4119,1,9200.0
3100,14350,3,2900.0
2971,2434,2,7600.0
432,14063,3,2800.0
3226,19910,3,3500.0
3749,21448,2,2500.0
2325,9257,2,3600.0
2807,18412,1,7000.0
3658,8609,1,7300.0
2433,5836,2,5400.0
1046,19298,2,5400.0
1137,9104,3,3700.0
659,519,3,5900.0
2374,12728,3,9200.0
2001,5658,2,3100.0
2128,19491,1,11500.0
2981,19381,2,8400.0
2427,18851,1,6700.0
1588,1303,2,1300.0
3736,17028,1,1800.0
3363,4696,1,2000.0
2261,21487,3,4000.0
2195,8065,3,3600.0
2460,17198,2,1600.0
2408,6292,3,9000.0
1435,14165,1,1700.0
2146,11418,1,5000.0
1188,12711,3,800.0
13,19971,2,14600.0
3581,8016,3,1700.0
2505,7048,2,7700.0
2691,13820,2,2300.0
546,21543,2,3800.0
2795,13038,3,6700.0
1645,8518,2,2200.0
2253,7347,2,4500.0
2247,3694,3,1500.0
2836,9248,1,42000.0
2781,10651,3,7300.0
112,2944,3,12000.0
2149,16831,3,1700.0
2457,13822,1,10400.0
2547,19387,1,2500.0
1511,20345,2,2400.0
370,12900,3,3500.0
3974,18080,2,4700.0
761,7576,1,2200.0
172,11175,3,900.0
1300,14734,3,2000.0
452,18265,2,7600.0
2119,1984,3,8500.0
190,9585,2,10800.0
1955,7429,1,6100.0
2497,15609,1,3200.0
373,15359,2,1900.0
2738,11652,1,3000.0
3982,4855,2,3000.0
2895,13197,1,5000.0
1474,4095,3,6700.0
1528,17678,3,3800.0
2683,451,3,5700.0
724,1063,1,3900.0
3323,7249,3,7800.0
3000,7509,1,4300.0
1097,13986,1,3100.0
883,10658,2,15500.0
3038,263,3,6800.0
3491,2381,2,3200.0
2249,19094,2,3490.0
2960,12946,2,4000.0
3158,10040,1,700.0
1633,16268,2,2000.0
1230,12393,2,4100.0
892,18740,3,3400.0
3581,21969,3,2400.0
1231,3307,2,7100.0
299,11871,2,3400.0
2778,451,3,5700.0
228,20291,2,6700.0
2636,21442,2,2500.0
2249,6869,2,6400.0
10,17422,2,1600.0
537,8385,1,5990.0
3031,17076,3,1600.0
2637,22641,1,7700.0
3209,16961,1,1600.0
3567,16985,2,1900.0
2881,20237,2,2700.0
3095,18955,1,3900.0
1849,4269,2,4990.0
3017,12011,2,1700.0
3048,22533,2,4400.0
3439,7989,2,12200.0
574,2148,2,3900.0
3545,18777,2,700.0
2338,18520,2,3990.0
1530,1072,3,5800.0
3861,9159,2,20200.0
3706,19042,2,2500.0
2892,16816,1,3600.0
2258,13930,2,2100.0
2515,5013,2,3990.0
3151,19676,2,5800.0
3965,10232,3,2900.0
2449,355,2,3490.0
2382,15258,3,3300.0
1026,20737,3,2000.0
164,16381,2,1300.0
3493,6777,2,4800.0
2918,14377,2,8200.0
3282,4319,3,2500.0
2852,8057,2,3500.0
3504,5325,2,3100.0
709,9444,1,4900.0
3315,8983,2,3990.0
273,22483,3,6400.0
1256,20368,3,800.0
638,8974,2,3000.0
949,19756,1,3990.0
3008,10011,1,12400.0
1529,17468,1,2800.0
1995,21796,1,9700.0
556,4688,2,2500.0
855,4814,3,5990.0
785,7118,3,4400.0
2039,16807,3,2500.0
3452,6626,2,9200.0
2165,2663,3,5500.0
4000,9084,3,4600.0
2439,5504,1,6400.0
1807,10254,2,2600.0
368,6499,3,6200.0
1104,15657,1,7500.0
9,10935,3,5200.0
2045,15419,1,3800.0
1141,19823,3,1950.0
3688,9820,1,8700.0
3342,13644,1,2800.0
2995,5295,3,2900.0
2964,20214,3,800.0
1649,22325,3,3990.0
2072,8568,1,5700.0
2193,12408,2,1900.0
576,16801,3,1600.0
369,11043,3,700.0
3250,21749,1,4700.0
2629,10186,1,6700.0
377,4381,2,1800.0
372,447,1,6200.0
2514,15209,3,3000.0
2040,22636,2,8500.0
2877,1663,2,1500.0
3307,6233,3,6800.0
3988,13716,1,1500.0
2807,17765,1,2500.0
332,349,3,2900.0
69,17830,1,4450.0
1478,4358,1,5900.0
49,16032,1,11100.0
244,14681,1,29400.0
2813,19447,1,1600.0
92,18697,2,6700.0
1684,7358,2,2350.0
2223,5974,3,3200.0
1154,4620,1,21200.0
180,9593,1,1400.0
3621,4916,3,3000.0
1433,6327,1,4200.0
2368,10278,1,2300.0
1733,19839,3,2990.0
136,13104,2,5500.0
3935,2473,2,3300.0
3193,16009,2,3100.0
2723,5569,1,1400.0
1301,10482,2,2900.0
322,1039,2,4900.0
3424,2442,1,5700.0
1759,10246,2,3600.0
1059,9838,3,4400.0
1307,6249,1,5100.0
3862,8577,3,6500.0
1321,822,3,6990.0
1549,14562,3,32900.0
1665,15845,1,18200.0
1175,20605,3,3400.0
3137,2215,1,2700.0
2303,5481,1,4600.0
693,4735,1,19600.0
3064,20588,3,13000.0
720,21776,2,1800.0
415,19514,3,350.0
3860,16826,1,1400.0
3955,9794,1,2000.0
3159,9411,2,4400.0
913,15443,2,700.0
1147,7843,1,6400.0
1132,21931,2,3200.0
842,9428,3,11700.0
2114,18701,1,5900.0
2041,8706,3,4490.0
2894,17254,2,2400.0
3516,263,3,6800.0
3296,20971,2,3250.0
3879,1921,3,4400.0
2824,851,3,7500.0
3392,10836,2,7900.0
2327,20209,3,6400.0
2988,14494,2,5500.0
3293,5202,2,6400.0
3063,10790,2,3100.0
1753,17107,2,2400.0
564,10144,2,2400.0
723,15385,3,4300.0
2204,12129,2,2800.0
2828,18572,1,2500.0
1953,22144,2,4600.0
3286,13163,2,1800.0
3991,6895,1,3900.0
3498,17745,2,2200.0
566,181,1,6300.0
1753,7661,3,2200.0
3131,11436,3,5500.0
2719,21376,3,3700.0
2024,10747,1,11500.0
1500,12529,3,20500.0
3560,925,2,6300.0
2813,14123,2,1200.0
1800,22719,1,3700.0
2342,17390,2,1000.0
2358,14085,1,1400.0
3280,20622,3,5800.0
1139,14230,1,1200.0
1827,9165,2,9900.0
2721,10078,1,8400.0
8,11818,1,6100.0
3272,5585,2,3500.0
2486,7388,3,7000.0
482,860,3,6400.0
2166,6678,1,4600.0
3937,20946,2,4700.0
2108,10777,3,6200.0
2036,4852,3,2500.0
1734,21333,3,3900.0
2300,10797,2,4500.0
2808,9413,2,4900.0
30,9429,3,4900.0
1638,16667,3,4200.0
547,9547,3,5800.0
1746,8272,2,2400.0
2517,8072,2,950.0
1491,4005,1,2400.0
2639,16635,2,5900.0
398,15262,2,2300.0
1341,1814,2,8400.0
3642,16085,3,5900.0
1979,8996,1,11200.0
3587,22245,1,2600.0
1514,2419,3,6900.0
3400,11468,1,7800.0
1497,17248,3,7100.0
1571,477,2,6300.0
3285,12958,1,2100.0
3591,2081,3,12200.0
2969,1841,2,6500.0
2695,14256,3,11100.0
3669,11874,1,4100.0
1399,11183,2,3100.0
3055,14793,3,11900.0
2200,1559,3,11800.0
1498,4644,3,6600.0
358,12837,1,2700.0
1237,20774,2,1600.0
2482,9007,2,2400.0
2689,21519,2,1800.0
2893,11120,3,2500.0
436,11252,3,1900.0
3251,6562,2,3800.0
263,15285,1,500.0
1898,18199,1,2300.0
3559,5015,3,5500.0
978,2176,2,5100.0
900,9596,1,3550.0
1617,21755,1,800.0
2359,4804,2,4900.0
3781,5014,1,900.0
1950,21079,3,9300.0
3775,2307,2,4500.0
1319,17641,3,4200.0
627,14315,2,7200.0
702,3929,2,3900.0
2110,7049,2,9900.0
1760,655,3,4700.0
2450,13957,1,4900.0
2177,22267,3,7200.0
515,7304,2,8400.0
1395,20237,1,2700.0
2306,16282,3,2700.0
3586,19970,2,7700.0
3161,16811,2,7500.0
3501,8673,3,43500.0
3462,9269,2,6400.0
78,5344,3,6900.0
3774,20699,2,5100.0
3786,22796,2,25000.0
3648,3087,3,1800.0
3703,17090,2,3100.0
3516,19737,3,5600.0
3430,8453,1,3800.0
3796,1597,3,10200.0
3110,22384,1,7500.0
3012,9153,2,8800.0
508,8747,3,6900.0
1442,19182,3,800.0
2623,16547,1,5200.0
3277,9937,3,2500.0
1001,10727,2,18200.0
3019,20533,3,9900.0
568,13574,3,3800.0
3797,21757,2,1000.0
1295,16963,3,1000.0
1610,22110,1,3490.0
3472,19649,3,4900.0
1511,6351,2,2500.0
3788,1517,2,5400.0
3938,17882,3,8900.0
2815,15491,3,2950.0
613,2877,1,2900.0
2227,2319,1,5500.0
316,7593,1,3000.0
2329,16186,2,2990.0
611,14193,3,2300.0
1521,7781,3,4400.0
3977,6479,1,3100.0
3107,3476,1,11400.0
2914,13925,3,4400.0
3014,18749,3,1200.0
676,7336,2,7900.0
551,6049,2,9500.0
923,3249,2,2500.0
1293,2448,3,7800.0
3507,8441,3,4400.0
3853,1245,1,6800.0
165,6963,2,5500.0
3002,21512,1,2700.0
3007,4701,3,3000.0
3473,10136,3,1200.0
3568,17611,3,1500.0
608,16554,1,4100.0
381,17435,3,2100.0
533,10631,3,5600.0
1257,13301,3,5200.0
3984,16693,3,2200.0
3377,17450,3,2100.0
2502,12955,2,2500.0
1294,1210,2,2900.0
1948,13483,2,3100.0
2922,9267,1,4600.0
3476,11540,2,5300.0
1418,10844,1,9500.0
3950,2762,1,4000.0
2485,22183,1,3600.0
3146,19400,3,13700.0
90,463,3,6000.0
790,16647,3,1800.0
1452,9733,2,3400.0
3840,3,1,4990.0
3949,10282,2,4700.0
2459,18061,1,5400.0
80,3441,2,26700.0
1440,15455,2,3800.0
2486,22434,2,3600.0
3651,6304,2,2600.0
3683,20032,2,10200.0
3202,22554,2,24600.0
181,18683,2,2490.0
1770,17810,1,3900.0
2239,16976,3,1900.0
3746,9553,2,4300.0
2382,10100,1,4400.0
1522,4291,3,3000.0
596,11688,1,8400.0
3917,13877,3,2300.0
3953,2100,1,24200.0
60,5802,1,2600.0
446,5865,1,9200.0
3409,9898,1,1600.0
2579,398,1,8200.0
3886,11820,2,3900.0
3408,2070,2,7900.0
2572,18851,2,6700.0
1337,6119,2,4900.0
3095,9028,3,7100.0
3389,1826,3,6990.0
629,5799,2,2900.0
2251,2247,2,5990.0
642,15896,2,22900.0
3666,13939,2,4000.0
3213,18898,2,3800.0
1605,7273,3,8500.0
1671,3639,2,4400.0
2412,9620,2,2300.0
499,10002,1,1600.0
1959,13338,2,5900.0
3408,13952,1,2700.0
419,2197,3,16100.0
3745,3957,1,3900.0
3570,3840,1,6400.0
804,10932,2,1600.0
1183,19570,3,9000.0
1305,594,2,1000.0
631,19695,1,3300.0
3508,12263,2,10800.0
3940,19648,1,3500.0
688,21180,2,9200.0
1469,8038,2,4700.0
3039,1969,3,9800.0
2338,15936,2,3750.0
1564,15710,3,3200.0
2936,22253,2,3990.0
3920,17672,3,2500.0
2595,18028,2,5900.0
180,2467,1,3600.0
3590,12906,2,4500.0
85,17815,2,4800.0
1236,16575,3,3600.0
681,385,1,6400.0
1971,6622,3,6400.0
1365,8627,3,4300.0
1380,5112,3,3500.0
360,20585,3,4500.0
2699,12013,3,1600.0
2155,8845,2,4700.0
85,928,2,6300.0
682,13024,1,1600.0
1332,253,1,5900.0
1304,19623,3,2280.0
2286,6017,2,7100.0
3092,8533,2,6700.0
2593,839,3,8400.0
2976,20410,2,14500.0
1044,3785,2,12200.0
2257,4471,2,1400.0
2496,15411,2,600.0
3019,16654,3,1900.0
1267,10552,1,4900.0
2434,16905,2,8000.0
713,7420,3,3000.0
3332,17075,2,3900.0
2452,1964,3,6900.0
15,2420,3,5900.0
1015,21086,2,8100.0
3393,3984,2,5900.0
3669,21148,1,3900.0
3517,20832,3,1900.0
491,14947,2,7500.0
3931,3187,1,3600.0
3025,14012,1,4100.0
2764,18536,1,3990.0
1351,1640,3,36900.0
1628,19982,2,7400.0
1279,15926,2,350.0
28,16820,3,1800.0
394,16296,3,4000.0
64,2405,1,13400.0
2123,14959,3,5700.0
3491,19913,2,2900.0
1805,12046,2,5200.0
3076,9969,3,1600.0
3177,15377,2,1600.0
2448,2183,1,5700.0
864,8342,3,10300.0
3353,2387,2,1700.0
2341,22119,2,8500.0
1625,12009,1,2400.0
557,6759,1,2300.0
3708,22738,2,7700.0
861,6675,3,6400.0
2278,1870,2,6300.0
2635,19635,1,3900.0
2684,12102,1,3000.0
1835,10648,2,4300.0
1239,3644,1,2500.0
2640,5538,2,6700.0
1185,4337,1,4400.0
2388,21647,3,1400.0
1241,14524,3,5300.0
84,3776,3,6700.0
367,18217,2,3600.0
286,443,2,6500.0
2943,19505,2,350.0
2840,9864,1,8400.0
3993,7343,2,12700.0
1738,21302,2,4700.0
1673,13815,1,2700.0
1089,15999,1,9900.0
438,9510,3,16700.0
1689,2670,2,4700.0
2345,4605,1,14200.0
2642,593,3,2500.0
3087,5010,3,2000.0
276,11248,3,5500.0
2071,9381,3,7500.0
3090,6101,2,4990.0
1243,622,2,5800.0
653,6985,1,5700.0
713,20208,3,10500.0
1414,13314,1,8100.0
873,10525,1,8500.0
286,6817,1,3800.0
1262,298,3,4100.0
2113,16975,3,1900.0
277,20360,3,4200.0
1743,5359,1,1000.0
59,12129,2,2800.0
1180,1478,3,5300.0
3763,22170,1,5600.0
3374,2025,3,3000.0
841,15289,1,1900.0
3922,14438,2,2600.0
245,11944,3,3700.0
