order_id,customer_id,order_date,subtotal,shipping,total
2203,2171,2022-10-16,5800.0,1585,7385.0
2468,559,2023-09-07,22000.0,1948,23948.0
406,1178,2023-09-05,8400.0,1495,9895.0
912,1746,2022-02-22,9300.0,1317,10617.0
1562,955,2023-09-15,2900.0,1770,4670.0
1371,439,2023-05-08,2000.0,1276,3276.0
2131,1738,2023-03-09,5900.0,1553,7453.0
3792,153,2022-06-04,15000.0,1906,16906.0
281,1288,2022-09-24,29166.666666666668,1389,30555.666666666668
1415,760,2023-05-30,7500.0,919,8419.0
220,2060,2022-09-23,4500.0,1038,5538.0
2842,1163,2022-12-15,7200.0,727,7927.0
204,1424,2022-06-18,58600.0,1510,60110.0
1375,2239,2022-08-04,5800.0,1522,7322.0
1526,1900,2023-02-15,19600.0,1597,21197.0
337,1028,2023-03-14,40000.0,1550,41550.0
1858,1573,2022-05-14,17400.0,1390,18790.0
587,1101,2022-07-29,12600.0,1102,13702.0
3645,2347,2022-09-10,2990.0,652,3642.0
1009,644,2023-08-25,45800.0,1654,47454.0
1258,2268,2023-05-05,13980.0,1070,15050.0
1042,779,2023-08-25,28800.0,1777,30577.0
2946,1163,2023-06-10,107400.0,1674,109074.0
734,170,2023-02-06,7100.0,873,7973.0
239,2149,2022-06-07,5000.0,1983,6983.0
3817,1517,2022-12-05,11000.0,1125,12125.0
3663,18,2023-02-04,17970.0,1819,19789.0
1765,2254,2022-04-23,15585.0,588,16173.0
3182,135,2022-01-17,10800.0,1424,12224.0
2307,1094,2022-06-15,13800.0,1281,15081.0
858,2463,2022-12-29,25500.0,735,26235.0
3419,499,2023-04-12,17400.0,1464,18864.0
3536,1660,2022-07-17,11600.0,1264,12864.0
944,1679,2023-06-23,33100.0,752,33852.0
3987,1774,2023-05-28,6600.0,1485,8085.0
792,1261,2023-10-10,10050.0,1335,11385.0
1151,1528,2023-10-13,45000.0,1500,46500.0
3416,1846,2022-08-14,13700.0,501,14201.0
3670,1855,2023-09-22,17400.0,1806,19206.0
2222,419,2022-09-30,2900.0,537,3437.0
2765,986,2023-06-11,10200.0,1777,11977.0
736,2214,2022-10-11,8970.0,1094,10064.0
634,1962,2023-08-24,78750.0,1282,80032.0
3006,1967,2023-10-27,7400.0,1238,8638.0
1536,130,2023-09-16,11900.0,1821,13721.0
2647,2086,2023-05-06,39000.0,1675,40675.0
2781,1958,2023-09-21,29500.0,869,30369.0
2042,1817,2023-04-09,2400.0,793,3193.0
3903,950,2022-02-16,11000.0,1746,12746.0
1245,2110,2022-07-27,13500.0,911,14411.0
2575,1311,2023-08-29,23600.0,1027,24627.0
2043,387,2023-10-01,9700.0,1503,11203.0
3996,1440,2023-01-08,8200.0,1581,9781.0
1640,1044,2022-12-02,35780.0,1851,37631.0
2167,2098,2022-05-07,9400.0,1108,10508.0
2793,544,2022-05-29,5990.0,1031,7021.0
874,1705,2022-04-11,20850.0,533,21383.0
275,1092,2023-01-27,19600.0,1074,20674.0
1290,631,2022-09-03,14100.0,1047,15147.0
3023,1916,2022-07-23,18000.0,1157,19157.0
1332,345,2022-10-05,26200.0,1259,27459.0
417,278,2022-09-26,4800.0,770,5570.0
2858,419,2023-04-22,5800.0,798,6598.0
2069,1060,2022-02-05,27400.0,956,28356.0
495,2367,2022-07-25,11980.0,1267,13247.0
155,740,2023-07-06,29100.0,1273,30373.0
1677,545,2023-09-07,22650.0,1448,24098.0
3225,1562,2022-07-13,2500.0,643,3143.0
489,1961,2022-07-25,8400.0,1803,10203.0
3884,931,2022-04-04,3700.0,1854,5554.0
1449,1845,2023-04-09,30500.0,832,31332.0
681,446,2022-08-27,28000.0,1444,29444.0
2049,1842,2023-03-25,5200.0,1963,7163.0
147,1855,2022-01-27,52250.0,1380,53630.0
2472,386,2023-03-03,10400.0,1122,11522.0
1187,2231,2023-04-14,35166.666666666664,724,35890.666666666664
817,275,2022-12-19,40180.0,1616,41796.0
3036,1098,2023-01-06,23400.0,1784,25184.0
974,1034,2022-12-08,6300.0,1944,8244.0
3040,1402,2023-05-01,16000.0,1919,17919.0
2995,1611,2022-11-15,28200.0,1845,30045.0
1725,1559,2023-01-01,2900.0,539,3439.0
1928,1482,2022-12-05,5666.666666666667,1729,7395.666666666667
3079,325,2023-01-07,17400.0,1753,19153.0
1690,2376,2023-09-19,1000.0,1060,2060.0
2411,1550,2023-06-06,6990.0,946,7936.0
194,1034,2022-01-06,22800.0,1446,24246.0
692,2369,2023-09-12,2700.0,1864,4564.0
3238,1214,2023-10-15,17700.0,1172,18872.0
159,1318,2023-09-06,11100.0,1065,12165.0
1066,2202,2022-08-08,21800.0,1418,23218.0
2621,1672,2022-08-27,4800.0,1535,6335.0
66,1553,2022-05-28,30300.0,1010,31310.0
2923,985,2022-12-08,13800.0,573,14373.0
3115,1415,2023-04-01,700.0,817,1517.0
1404,740,2022-01-08,7900.0,894,8794.0
2515,2430,2023-02-19,45950.0,850,46800.0
1965,2483,2023-03-08,5800.0,1346,7146.0
2550,2152,2022-01-21,3200.0,1273,4473.0
2229,973,2023-07-14,1050.0,619,1669.0
718,2305,2022-10-24,33500.0,1975,35475.0
2393,859,2023-03-12,9200.0,1539,10739.0
3867,1927,2022-03-28,12000.0,1070,13070.0
1240,1613,2022-04-04,2400.0,1240,3640.0
3609,1220,2022-05-01,4700.0,1558,6258.0
124,2483,2022-06-26,26200.0,1664,27864.0
3820,347,2022-11-27,20800.0,1700,22500.0
1209,197,2023-10-04,17100.0,1495,18595.0
2937,1248,2023-02-28,19650.0,959,20609.0
2061,1026,2023-05-27,15720.0,589,16309.0
2725,1594,2022-05-06,12900.0,987,13887.0
1996,868,2022-06-13,19500.0,652,20152.0
2731,73,2023-03-14,13950.0,1469,15419.0
2556,1431,2022-05-08,57600.0,619,58219.0
2494,1327,2022-07-14,15200.0,646,15846.0
2408,1731,2022-05-07,40366.66666666667,1257,41623.66666666667
2650,954,2022-05-29,9200.0,1809,11009.0
1299,2363,2023-06-16,13600.0,715,14315.0
3232,504,2022-05-20,49725.0,1543,51268.0
3119,180,2023-02-15,13200.0,767,13967.0
1750,976,2022-02-25,5800.0,785,6585.0
18,1896,2022-07-16,7000.0,1178,8178.0
1810,1700,2022-07-08,20800.0,1114,21914.0
1437,1171,2023-07-13,24800.0,722,25522.0
1228,829,2023-03-22,5000.0,954,5954.0
3278,2494,2022-05-05,5990.0,541,6531.0
1959,721,2022-12-26,23500.0,1737,25237.0
3069,1834,2022-04-12,19600.0,936,20536.0
2081,1222,2022-02-17,17400.0,1987,19387.0
2173,1303,2023-04-19,20700.0,564,21264.0
2363,1013,2023-10-26,44225.0,1101,45326.0
555,1746,2022-11-10,3100.0,955,4055.0
1850,1092,2023-03-05,4200.0,1287,5487.0
1389,2024,2022-03-10,1500.0,1038,2538.0
3475,2074,2022-04-24,7400.0,576,7976.0
2397,1240,2023-09-30,7200.0,607,7807.0
350,862,2022-12-01,6800.0,1450,8250.0
3768,1254,2023-08-07,19050.0,1702,20752.0
3969,642,2022-06-08,1500.0,961,2461.0
989,984,2022-06-22,29970.0,1263,31233.0
1650,1878,2023-04-28,13000.0,1331,14331.0
3473,2071,2023-09-21,12200.0,1665,13865.0
2718,2010,2023-01-04,10500.0,1580,12080.0
258,1085,2022-02-21,5400.0,740,6140.0
2062,2279,2022-04-13,24675.0,1845,26520.0
3575,969,2022-06-24,18600.0,1159,19759.0
3163,1461,2022-12-10,48766.66666666667,628,49394.66666666667
1174,755,2022-12-21,15750.0,732,16482.0
2654,1551,2022-11-03,2300.0,1138,3438.0
1847,2273,2022-01-05,4400.0,1714,6114.0
872,2399,2022-06-10,6100.0,1373,7473.0
3207,1304,2022-11-28,50400.0,1143,51543.0
1684,508,2022-09-15,17416.666666666668,1150,18566.666666666668
3633,817,2022-11-11,3700.0,1212,4912.0
1343,985,2022-11-17,21600.0,629,22229.0
3334,977,2023-01-03,5700.0,548,6248.0
3343,1144,2022-04-13,6000.0,919,6919.0
1814,82,2023-07-24,17400.0,1608,19008.0
1748,729,2023-10-12,25600.0,657,26257.0
1696,105,2022-02-21,16400.0,1529,17929.0
3437,534,2022-05-11,19800.0,1390,21190.0
223,224,2022-12-16,24150.0,1330,25480.0
814,1158,2022-01-06,15400.0,732,16132.0
1731,664,2023-05-01,9900.0,1535,11435.0
3269,83,2023-03-10,23200.0,876,24076.0
1789,1970,2022-10-20,18300.0,982,19282.0
1403,2161,2022-04-19,1700.0,946,2646.0
1293,530,2023-09-16,21500.0,1575,23075.0
1284,1570,2022-06-29,7300.0,656,7956.0
1770,62,2022-11-23,39000.0,871,39871.0
2893,283,2022-02-24,7600.0,595,8195.0
1376,968,2023-01-23,17025.0,1158,18183.0
2977,333,2023-07-27,9000.0,892,9892.0
2603,371,2022-03-04,18400.0,1502,19902.0
3181,718,2022-09-03,42500.0,575,43075.0
1976,7,2023-03-28,17960.0,1754,19714.0
3339,2292,2022-12-09,11980.0,1917,13897.0
3484,1188,2023-10-01,8200.0,635,8835.0
2133,1174,2023-05-16,18500.0,594,19094.0
3985,871,2022-01-06,12400.0,1344,13744.0
130,316,2022-06-03,14700.0,790,15490.0
2154,2295,2023-09-18,7890.0,624,8514.0
1225,1274,2023-10-07,8980.0,1270,10250.0
1028,619,2023-07-01,3000.0,1661,4661.0
2819,1899,2022-02-21,16600.0,1873,18473.0
3239,490,2022-11-20,8300.0,1820,10120.0
2756,1559,2023-07-15,2700.0,573,3273.0
1601,2455,2023-02-18,1950.0,1087,3037.0
2101,808,2022-08-20,4000.0,1054,5054.0
2637,116,2023-02-22,13600.0,954,14554.0
20,204,2023-10-01,7100.0,1646,8746.0
2749,617,2022-08-11,28200.0,521,28721.0
2178,1021,2023-03-25,5700.0,1387,7087.0
3932,1664,2023-09-20,21600.0,727,22327.0
53,200,2023-07-02,11800.0,932,12732.0
1335,2105,2022-07-12,16800.0,1211,18011.0
2759,1452,2022-12-30,7500.0,1038,8538.0
345,1431,2023-05-03,48200.0,861,49061.0
2602,1002,2023-09-21,12000.0,1817,13817.0
3179,1602,2022-06-20,7800.0,899,8699.0
938,1933,2023-07-19,10800.0,1042,11842.0
3829,1156,2023-03-11,18450.0,1650,20100.0
650,1826,2023-07-17,9600.0,751,10351.0
2438,2240,2023-03-10,44800.0,822,45622.0
1120,465,2023-03-02,19000.0,988,19988.0
753,1160,2022-03-06,61170.0,1914,63084.0
2367,1112,2022-09-29,4400.0,1786,6186.0
576,829,2022-10-07,49800.0,833,50633.0
1339,2027,2023-02-25,7400.0,1211,8611.0
1968,1531,2023-01-14,22580.0,1169,23749.0
962,1965,2023-01-10,5800.0,1131,6931.0
1714,886,2022-11-06,29000.0,1779,30779.0
2164,1240,2023-02-14,3600.0,1572,5172.0
2644,1451,2023-04-04,1500.0,1157,2657.0
2189,1572,2022-12-26,7800.0,1493,9293.0
256,1957,2023-10-27,13800.0,1687,15487.0
1180,2220,2022-06-08,23250.0,1693,24943.0
2791,277,2022-11-15,15600.0,1722,17322.0
1328,1012,2022-03-30,5700.0,1740,7440.0
764,325,2022-09-19,5000.0,1337,6337.0
3234,1498,2022-02-15,1500.0,1338,2838.0
2657,1419,2022-01-31,1500.0,1818,3318.0
3026,806,2022-09-07,11000.0,605,11605.0
2168,1703,2022-01-15,20100.0,1077,21177.0
2285,2076,2023-05-01,9200.0,1537,10737.0
1312,2361,2023-06-10,9750.0,547,10297.0
1136,2365,2022-10-06,18200.0,1715,19915.0
877,880,2022-03-16,31800.0,1436,33236.0
3716,1050,2023-02-07,24000.0,1954,25954.0
2547,2018,2023-03-20,26500.0,594,27094.0
3370,1628,2023-07-27,42200.0,714,42914.0
714,1914,2023-09-10,4200.0,932,5132.0
154,1002,2022-06-23,5590.0,1787,7377.0
3865,2099,2022-10-03,11200.0,1910,13110.0
1659,185,2023-06-07,12750.0,1443,14193.0
664,1609,2022-08-12,14550.0,683,15233.0
1199,1471,2023-05-31,3800.0,1540,5340.0
3955,2046,2022-02-21,18333.33333333333,1962,20295.33333333333
2896,1348,2023-10-26,15400.0,1491,16891.0
2519,918,2023-06-15,33300.0,1084,34384.0
1065,781,2023-05-15,7800.0,1168,8968.0
2463,1350,2022-01-14,4500.0,548,5048.0
1776,2263,2023-02-17,15150.0,1442,16592.0
2951,1017,2022-07-14,50400.0,1483,51883.0
377,1302,2023-01-15,23250.0,1868,25118.0
2775,754,2023-10-14,3800.0,1005,4805.0
1021,497,2023-05-02,17600.0,1578,19178.0
1532,517,2022-04-26,6400.0,516,6916.0
2487,792,2023-02-20,3300.0,732,4032.0
2441,1097,2023-02-23,17400.0,1147,18547.0
1520,696,2022-03-11,19200.0,1852,21052.0
46,309,2022-08-20,13200.0,964,14164.0
466,1396,2023-03-01,8400.0,876,9276.0
3090,496,2022-08-08,38975.0,1429,40404.0
349,145,2022-06-04,49500.0,1859,51359.0
603,2491,2022-10-23,9300.0,897,10197.0
2160,45,2022-11-07,4200.0,695,4895.0
707,721,2023-06-13,10500.0,671,11171.0
2192,1960,2023-05-02,8100.0,1203,9303.0
2913,1248,2023-07-10,27000.0,900,27900.0
3323,527,2022-12-20,20000.0,581,20581.0
3290,256,2022-09-13,15000.0,778,15778.0
3966,1603,2022-07-21,22400.0,1562,23962.0
2616,592,2022-09-25,44000.0,1981,45981.0
2089,951,2022-09-02,5800.0,643,6443.0
1439,1960,2023-02-14,8600.0,1965,10565.0
1367,1388,2022-01-07,2800.0,1146,3946.0
1833,823,2022-03-07,5900.0,1315,7215.0
1683,428,2023-08-06,18400.0,926,19326.0
3904,76,2023-08-12,15000.0,1548,16548.0
2969,1160,2022-08-08,31275.0,1209,32484.0
3497,2279,2023-09-24,9600.0,785,10385.0
1036,2220,2022-12-20,8400.0,518,8918.0
2153,428,2022-01-22,7800.0,1905,9705.0
3243,1549,2023-03-16,7800.0,1662,9462.0
174,420,2023-10-06,26700.0,933,27633.0
3295,1051,2022-06-22,31833.333333333336,629,32462.333333333336
806,1542,2022-12-13,3600.0,1489,5089.0
3340,777,2022-01-18,4000.0,1920,5920.0
2536,1634,2023-10-17,18600.0,1627,20227.0
3268,1185,2022-01-07,35600.0,1645,37245.0
3547,1335,2022-07-19,12980.0,668,13648.0
255,675,2023-08-22,4500.0,1539,6039.0
1007,1782,2023-02-15,19500.0,1652,21152.0
688,1629,2022-06-08,43500.0,907,44407.0
353,1975,2023-08-14,4500.0,794,5294.0
571,2368,2023-02-07,3700.0,1054,4754.0
2107,2250,2023-06-26,7800.0,1816,9616.0
1272,989,2022-06-23,3800.0,1287,5087.0
946,2083,2023-05-18,8800.0,773,9573.0
863,1188,2023-02-19,40200.0,1663,41863.0
2956,1724,2022-07-16,25500.0,1869,27369.0
3980,2012,2023-01-16,4200.0,1494,5694.0
1638,2260,2022-11-13,13400.0,1105,14505.0
565,981,2022-12-05,21200.0,1006,22206.0
101,1504,2022-04-03,7800.0,1676,9476.0
3959,947,2022-07-14,4600.0,1598,6198.0
672,717,2023-01-22,15990.0,1166,17156.0
2942,1127,2022-07-01,9200.0,893,10093.0
2491,542,2022-07-24,12300.0,507,12807.0
2476,1893,2023-04-10,29725.0,1554,31279.0
453,820,2022-08-02,92000.0,1536,93536.0
1169,2171,2023-02-17,3750.0,1134,4884.0
1865,2230,2022-05-11,8500.0,600,9100.0
3390,999,2023-07-30,43633.33333333333,1473,45106.33333333333
1615,2365,2022-09-10,1800.0,828,2628.0
2607,1902,2022-12-05,2600.0,1060,3660.0
283,697,2022-05-02,7500.0,1179,8679.0
2970,1594,2022-02-01,37100.0,593,37693.0
3754,1784,2022-06-23,9100.0,1593,10693.0
3614,1822,2022-12-27,9800.0,848,10648.0
2175,716,2023-05-19,7500.0,1456,8956.0
2493,1485,2023-06-23,44000.0,1037,45037.0
386,76,2022-07-19,29700.0,1739,31439.0
1534,2072,2022-05-28,1300.0,1272,2572.0
1882,136,2023-01-04,4800.0,732,5532.0
1428,221,2022-01-27,3990.0,1951,5941.0
1941,1611,2023-06-23,15600.0,1899,17499.0
2766,117,2023-01-30,8300.0,667,8967.0
1340,1657,2022-11-18,10600.0,1380,11980.0
3341,1603,2023-03-23,47400.0,1833,49233.0
924,1172,2023-01-07,6300.0,1743,8043.0
3415,673,2022-04-23,5100.0,926,6026.0
3500,838,2023-08-08,17100.0,1577,18677.0
1094,1279,2023-03-27,1800.0,1867,3667.0
2449,1461,2023-08-27,39580.0,1409,40989.0
2592,586,2022-06-10,4000.0,824,4824.0
2919,2179,2023-07-25,20700.0,1999,22699.0
3678,1462,2022-05-22,1700.0,1132,2832.0
2040,2398,2022-08-09,15600.0,739,16339.0
62,1366,2022-11-10,44700.0,877,45577.0
1641,1357,2022-07-20,17000.0,545,17545.0
3727,1090,2022-03-09,9380.0,1794,11174.0
284,1459,2023-04-09,9000.0,743,9743.0
2537,1353,2023-02-20,29600.0,1404,31004.0
372,2351,2022-12-14,18900.0,1673,20573.0
3250,2465,2023-05-03,26875.0,1993,28868.0
3105,1955,2023-06-17,5800.0,1023,6823.0
1508,594,2022-08-02,27000.0,1699,28699.0
427,1090,2023-03-09,34650.0,601,35251.0
3722,1533,2023-08-16,78800.0,1127,79927.0
540,492,2023-04-19,18300.0,1113,19413.0
2801,1404,2023-10-16,10950.0,1422,12372.0
3945,760,2023-05-01,7980.0,1079,9059.0
2256,1606,2022-10-01,6200.0,1056,7256.0
3041,1537,2022-01-01,3100.0,1723,4823.0
3195,974,2022-06-01,99600.0,874,100474.0
684,1491,2022-12-19,59670.0,1538,61208.0
2394,1466,2022-08-05,90600.0,664,91264.0
851,693,2023-02-09,4400.0,830,5230.0
259,993,2022-05-23,2600.0,1424,4024.0
2010,1833,2022-03-20,15900.0,1286,17186.0
192,961,2022-02-08,3900.0,1854,5754.0
2332,1173,2022-05-16,42200.0,828,43028.0
382,1769,2023-02-23,25800.0,840,26640.0
1064,206,2022-09-14,14250.0,1154,15404.0
2419,1004,2022-03-29,5200.0,1094,6294.0
3924,426,2023-03-15,9800.0,1562,11362.0
3671,2469,2023-10-12,14600.0,1877,16477.0
2664,401,2023-02-01,1980.0,1957,3937.0
3544,2017,2023-05-28,40133.33333333333,1018,41151.33333333333
3698,1673,2023-10-07,26550.0,517,27067.0
1023,2108,2022-10-15,15720.0,1061,16781.0
3765,1260,2023-01-02,10650.0,605,11255.0
2029,58,2022-06-11,3000.0,1706,4706.0
3265,23,2022-10-21,8700.0,1448,10148.0
458,265,2022-02-01,16050.0,1672,17722.0
2150,1796,2022-03-19,21000.0,1391,22391.0
3690,1113,2023-02-24,2700.0,1934,4634.0
2957,2433,2023-05-22,93000.0,1864,94864.0
172,1541,2022-12-18,25800.0,655,26455.0
1160,1861,2022-01-28,10350.0,783,11133.0
3688,1894,2023-05-03,20533.33333333333,646,21179.33333333333
2014,2313,2023-10-02,4400.0,798,5198.0
3445,2277,2023-06-24,11600.0,1883,13483.0
1610,1702,2023-04-11,43780.0,1558,45338.0
3197,1801,2023-05-11,49180.0,1664,50844.0
152,845,2023-10-03,21600.0,1539,23139.0
3968,1292,2022-09-18,75000.0,1732,76732.0
3449,2215,2023-04-29,33366.66666666667,1140,34506.66666666667
34,1276,2022-04-07,18600.0,1315,19915.0
3800,689,2022-06-17,10500.0,1771,12271.0
3117,2282,2022-01-26,5400.0,543,5943.0
2140,2427,2022-01-28,11800.0,538,12338.0
3054,1527,2023-06-21,17000.0,1008,18008.0
2420,36,2022-08-09,20250.0,1210,21460.0
3112,68,2022-10-19,7500.0,960,8460.0
1422,2029,2023-01-09,7900.0,703,8603.0
1551,115,2022-04-30,11600.0,1914,13514.0
1657,599,2022-12-10,5700.0,1904,7604.0
689,1178,2023-02-22,10650.0,976,11626.0
1555,780,2022-09-21,18885.0,637,19522.0
630,2477,2022-01-02,3900.0,581,4481.0
1602,1339,2023-04-23,15150.0,1964,17114.0
3219,1487,2023-10-11,18600.0,721,19321.0
969,1237,2022-07-28,28200.0,1443,29643.0
479,2398,2023-04-16,11400.0,1262,12662.0
2729,616,2022-11-20,800.0,565,1365.0
273,145,2022-01-02,39000.0,701,39701.0
1248,1043,2023-05-19,24600.0,1929,26529.0
2057,309,2022-02-28,4400.0,1834,6234.0
655,1730,2023-08-05,13700.0,1424,15124.0
3552,429,2023-09-28,3400.0,1134,4534.0
1317,2395,2023-07-18,23076.666666666664,1939,25015.666666666664
1261,2004,2022-09-24,7500.0,1538,9038.0
104,1601,2022-06-06,14400.0,1312,15712.0
3972,651,2023-10-06,11350.0,812,12162.0
2220,347,2022-12-01,4400.0,1645,6045.0
3859,1644,2022-11-30,13000.0,1298,14298.0
261,817,2023-08-20,36200.0,1699,37899.0
3214,2150,2023-04-14,27600.0,864,28464.0
1498,740,2023-09-28,31580.0,1021,32601.0
16,2311,2022-03-10,13000.0,1818,14818.0
457,172,2023-01-14,11900.0,1261,13161.0
999,2073,2023-03-03,9400.0,1718,11118.0
1910,1024,2023-10-18,40500.0,626,41126.0
1849,1859,2022-11-21,25380.0,1409,26789.0
1594,2388,2022-04-14,5900.0,809,6709.0
3730,1403,2023-03-14,25750.0,1669,27419.0
2470,2177,2022-03-19,34400.0,900,35300.0
1873,1817,2022-11-13,17550.0,598,18148.0
54,1830,2022-05-11,13225.0,1616,14841.0
2257,1730,2023-04-24,16500.0,985,17485.0
2740,1947,2023-05-07,11400.0,1452,12852.0
391,379,2023-06-08,21750.0,1550,23300.0
680,1016,2023-01-08,15900.0,1950,17850.0
1695,1724,2023-03-16,22500.0,1307,23807.0
3674,1215,2023-01-13,5990.0,1177,7167.0
1952,317,2023-08-08,73250.0,826,74076.0
3809,1944,2022-04-14,37000.0,1593,38593.0
3469,2089,2023-08-07,8200.0,1058,9258.0
2066,527,2023-07-28,35400.0,607,36007.0
1775,759,2022-12-15,3990.0,1320,5310.0
1905,591,2022-05-11,11875.0,988,12863.0
2035,468,2023-03-31,37053.333333333336,573,37626.333333333336
3999,2354,2022-10-12,17250.0,1361,18611.0
126,457,2022-08-06,25200.0,898,26098.0
631,80,2022-12-22,20200.0,525,20725.0
41,2371,2023-09-05,25500.0,1697,27197.0
618,390,2022-03-03,12900.0,1590,14490.0
221,753,2023-07-09,17850.0,1434,19284.0
2811,597,2023-05-11,2100.0,1392,3492.0
189,1633,2022-09-16,25300.0,1641,26941.0
2424,264,2022-01-26,22400.0,885,23285.0
2093,1747,2023-10-13,35400.0,794,36194.0
1089,305,2023-10-24,17400.0,1884,19284.0
1729,584,2023-10-20,34400.0,1132,35532.0
660,187,2022-11-15,7350.0,1901,9251.0
1708,1989,2023-02-02,6000.0,1979,7979.0
2622,1629,2023-06-29,2700.0,1476,4176.0
594,2423,2022-09-14,29500.0,1691,31191.0
94,93,2023-05-25,8600.0,841,9441.0
2194,241,2022-12-27,15000.0,748,15748.0
1546,1007,2022-07-13,12400.0,676,13076.0
2361,1255,2022-04-10,10350.0,780,11130.0
3607,977,2022-07-10,15400.0,1185,16585.0
1459,2103,2023-08-11,14100.0,594,14694.0
2024,887,2023-06-23,15400.0,1226,16626.0
2668,1728,2023-07-12,4600.0,568,5168.0
211,1592,2022-12-17,7800.0,1392,9192.0
318,1093,2022-07-14,52500.0,893,53393.0
67,210,2023-02-28,2700.0,765,3465.0
1566,1983,2022-11-09,17600.0,1437,19037.0
1554,1769,2022-06-07,22300.0,1578,23878.0
763,2206,2023-06-08,6000.0,681,6681.0
1503,122,2023-08-31,12400.0,1701,14101.0
2754,1081,2022-09-22,6700.0,804,7504.0
663,2445,2023-09-23,32200.0,1136,33336.0
3990,155,2022-05-22,14100.0,1509,15609.0
1769,574,2023-08-21,10600.0,920,11520.0
1795,425,2023-06-13,21750.0,521,22271.0
3557,896,2023-02-27,12900.0,1908,14808.0
1635,1139,2022-12-10,4400.0,661,5061.0
3755,1613,2022-04-27,4600.0,1648,6248.0
1857,129,2023-10-04,16470.0,1899,18369.0
2584,567,2022-10-19,31500.0,1677,33177.0
2281,2293,2022-07-01,29333.333333333336,1807,31140.333333333336
1565,1579,2023-04-22,12900.0,705,13605.0
580,523,2023-05-20,12000.0,1742,13742.0
805,1263,2023-03-17,11500.0,914,12414.0
1823,2276,2023-04-18,74933.33333333333,1152,76085.33333333333
3209,755,2023-10-27,7200.0,560,7760.0
3913,999,2022-09-27,9200.0,1199,10399.0
3780,1685,2023-06-15,25200.0,1334,26534.0
1489,2081,2023-04-05,7800.0,971,8771.0
3101,2463,2022-03-12,45360.0,1106,46466.0
739,1311,2023-08-12,26400.0,1571,27971.0
1993,1755,2022-10-13,13800.0,556,14356.0
3157,1367,2022-06-12,7400.0,1228,8628.0
947,2285,2023-06-16,1600.0,1623,3223.0
1618,770,2022-09-15,36600.0,867,37467.0
2329,234,2022-07-10,41040.0,1377,42417.0
1667,2378,2023-07-19,11550.0,679,12229.0
3271,973,2023-01-04,15000.0,1228,16228.0
1923,175,2022-05-02,22666.666666666664,1980,24646.666666666664
562,2445,2022-04-16,16000.0,1107,17107.0
3217,355,2022-06-17,200833.3333333333,1885,202718.3333333333
1778,1766,2022-06-18,19500.0,1196,20696.0
3822,718,2023-07-07,5970.0,638,6608.0
789,9,2022-06-28,3700.0,1427,5127.0
2714,1946,2022-06-08,13900.0,1643,15543.0
1369,1071,2022-08-26,43350.0,1462,44812.0
1253,1992,2023-05-14,14000.0,621,14621.0
3196,43,2022-05-30,4300.0,755,5055.0
12,1501,2022-03-22,33250.0,1019,34269.0
13,1679,2023-10-02,24000.0,578,24578.0
1063,943,2023-08-09,13800.0,1818,15618.0
1521,884,2022-09-15,26110.0,1542,27652.0
1987,574,2022-01-07,11000.0,1924,12924.0
3489,2327,2022-05-07,36333.333333333336,1893,38226.333333333336
2768,914,2022-05-23,2500.0,1041,3541.0
1005,2391,2023-02-06,7800.0,710,8510.0
3492,1264,2022-07-18,43200.0,609,43809.0
1681,1749,2022-04-04,15750.0,1555,17305.0
403,1907,2022-11-22,53000.0,1688,54688.0
2087,81,2023-05-30,16050.0,1150,17200.0
3588,1419,2022-11-23,6500.0,1427,7927.0
3246,1878,2023-04-26,17600.0,667,18267.0
1215,1362,2022-10-30,31600.0,1301,32901.0
2745,1031,2023-03-29,5980.0,1070,7050.0
3649,1813,2022-05-31,500.0,1611,2111.0
976,1070,2023-09-09,5400.0,518,5918.0
293,2291,2023-04-09,14666.666666666668,625,15291.666666666668
549,1176,2022-09-03,4100.0,1332,5432.0
143,2106,2023-03-29,27900.0,1381,29281.0
3691,1133,2023-08-11,3300.0,1029,4329.0
1791,1937,2022-07-11,2400.0,1520,3920.0
233,23,2022-01-23,23700.0,1339,25039.0
114,2140,2022-09-12,16380.0,725,17105.0
1771,1106,2022-01-31,85500.0,1557,87057.0
475,2115,2022-06-13,41000.0,795,41795.0
1623,145,2022-05-11,20500.0,580,21080.0
873,449,2023-04-24,13900.0,628,14528.0
2358,1495,2022-01-21,6500.0,1375,7875.0
1249,133,2022-10-30,10000.0,690,10690.0
3635,1518,2022-11-07,26850.0,803,27653.0
3394,852,2022-12-23,1600.0,1832,3432.0
3229,144,2022-09-30,14800.0,1574,16374.0
1282,421,2023-07-19,11200.0,995,12195.0
3007,731,2023-07-01,28266.666666666668,1872,30138.666666666668
3065,1254,2022-11-19,15600.0,947,16547.0
656,2192,2022-10-17,19800.0,1915,21715.0
2683,1209,2022-07-01,25750.0,898,26648.0
3622,1140,2023-06-16,16350.0,1084,17434.0
188,1559,2023-04-27,38250.0,1083,39333.0
2728,981,2023-08-01,5200.0,1287,6487.0
3096,398,2022-10-26,1200.0,1771,2971.0
2774,1800,2022-09-16,32800.0,1189,33989.0
1041,435,2022-11-28,9000.0,1898,10898.0
1409,950,2023-04-06,5400.0,1062,6462.0
1491,1079,2023-02-21,15400.0,1452,16852.0
3725,2400,2022-01-08,29100.0,1373,30473.0
3291,1485,2023-06-11,14100.0,1610,15710.0
